date,link,title,content,author,label,category
21/06/2568,https://www.antifakenewscenter.com/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99/%e0%b8%98%e0%b8%ad%e0%b8%aa-%e0%b8%82%e0%b8%b2%e0%b8%a2%e0%b8%9a%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%a1%e0%b8%b7%e0%b8%ad%e0%b8%aa%e0%b8%ad%e0%b8%87%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-%e0%b8%a3%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%95%e0%b9%88%e0%b8%b3%e0%b8%aa%e0%b8%b8%e0%b8%94-320000-%e0%b8%9a%e0%b8%b2%e0%b8%97/,"ธอส. ขายบ้านมือสองออนไลน์ ราคาต่ำสุด 320,000 บาท","ธอส. เดินหน้าร่วมขับเคลื่อนเศรษฐกิจไทย ผ่านภาคอสังหาริมทรัพย์ พร้อมมุ่งช่วยให้คนไทยมีบ้าน” เป็นของตัวเอง จัดงาน “มหกรรมบ้านมือสอง GHB ALL HOME EXPO ประจำปี 2568 ครั้งที่ 4” ระหว่าง วันที่ 20-22 มิถุนายน 2568 เวลา 10.30-20.00 น. ณ ศูนย์การค้าเซ็นทรัล ระยอง นำทรัพย์เด่น ทำเลดีทั่วประเทศ พร้อมส่วนลดสูงสุด 50% จากราคาปกติ มาจำหน่ายในราคาพิเศษ ทั้งประเภทบ้านเดี่ยว บ้านแฝด ทาวน์เฮ้าส์ คอนโดมิเนียม อาคารพาณิชย์ และที่ดินเปล่า โดยมีทรัพย์ในเขตภูมิภาคที่น่าสนใจ ขณะที่รายการทรัพย์ที่มีราคาขายต่ำสุดเพียง 320,000 บาท",ธนาคารอาคารสงเคราะห์ กระทรวงการคลัง,ข่าวจริง,การเงิน-หุ้น
21/06/2568,https://www.antifakenewscenter.com/%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%aa%e0%b8%b8%e0%b8%82%e0%b8%a0%e0%b8%b2%e0%b8%9e/%e0%b8%94%e0%b8%b7%e0%b9%88%e0%b8%a1%e0%b8%99%e0%b9%89%e0%b8%b3%e0%b8%ad%e0%b8%b1%e0%b8%94%e0%b8%a5%e0%b8%a1-%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b9%80%e0%b8%a5%e0%b8%b7%e0%b8%ad%e0%b8%94%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%81%e0%b8%a3%e0%b8%94/,ดื่มน้ำอัดลม ระวังเลือดเป็นกรด,โปรดทราบ ข้อมูลนี้มีลักษณะบิดเบือน โรงพยาบาลราชวิถีได้ให้ข้อมูลที่ถูกต้องว่า การดื่มน้ำอัดลมเพียงอย่างเดียวไม่สามารถทำให้เกิดภาวะเลือดเป็นกรด (DKA) โดยตรง แต่ในบางกรณี โดยเฉพาะในผู้ที่มีโรคเบาหวานชนิดที่ 1 ที่ยังไม่ได้รับการวินิจฉัย หรือควบคุมโรคได้ไม่ดี การดื่มเครื่องดื่มที่มีน้ำตาลสูง เช่น น้ำอัดลมในปริมาณมาก อาจเป็นปัจจัยกระตุ้นให้เกิด ภาวะเลือดเป็นกรด (DKA) ได้,โรงพยาบาลราชวิถี กรมการแพทย์ กระทรวงสาธารณสุข,ข่าวบิดเบือน,ผลิตภัณฑ์สุขภาพ
21/06/2568,https://www.antifakenewscenter.com/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99/%e0%b8%ad%e0%b8%ad%e0%b8%a1%e0%b8%aa%e0%b8%b4%e0%b8%99-%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b8%81%e0%b8%b2%e0%b8%a8%e0%b8%88%e0%b8%ad%e0%b8%87%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4%e0%b9%8c%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b9%83%e0%b8%ab%e0%b8%a1%e0%b9%88-%e0%b8%81%e0%b8%b9%e0%b9%89-50000-%e0%b8%aa%e0%b9%88%e0%b8%87%e0%b9%80%e0%b8%94%e0%b8%b7%e0%b8%ad%e0%b8%99%e0%b8%a5%e0%b8%b0-1083-%e0%b8%9a%e0%b8%b2%e0%b8%97/,"ออมสิน ประกาศจองสิทธิ์สินเชื่อใหม่ กู้ 50,000 ส่งเดือนละ 1,083 บาท",ธนาคารออมสินแจ้ง ไม่มีประกาศจองสิทธิ์สินเชื่อตัวใหม่แต่อย่างใด และธนาคารไม่มีการปล่อยสินเชื่อ ผ่านทางช่อง TikTok โดยบัญชีดังกล่าวได้แอบอ้างนำชื่อและโลโก้ของธนาคารไปใช้โดยไม่ได้รับอนุญาต สร้างความเข้าใจผิดแก่ผู้ที่พบเห็น จึงฝากเตือนประชาชนอย่าหลงเชื่อหากเห็นการโฆษณารับลงทะเบียนสินเชื่อผ่านช่องทางโซเชียลต่าง ๆ โปรดอย่าหลงเชื่อ ทั้งนี้ บัญชี TikTok จริง ของธนาคารออมสิน คือ @gsbsociety และมีเครื่องหมายติ๊กถูกสีฟ้ารับรองตัวตนหลังชื่อบัญชีเท่านั้น,ธนาคารออมสิน กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น
21/06/2568,https://www.antifakenewscenter.com/%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%aa%e0%b8%b8%e0%b8%82%e0%b8%a0%e0%b8%b2%e0%b8%9e/%e0%b8%a2%e0%b8%b2%e0%b8%8a%e0%b8%b8%e0%b8%94%e0%b8%84%e0%b8%a5%e0%b8%b2%e0%b8%a2%e0%b9%80%e0%b8%aa%e0%b9%89%e0%b8%99%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b9%82%e0%b8%8a%e0%b8%ab%e0%b9%88%e0%b8%a7%e0%b8%a2-%e0%b8%ad%e0%b8%b2%e0%b8%88%e0%b8%a1%e0%b8%b5%e0%b8%aa%e0%b9%88%e0%b8%a7%e0%b8%99%e0%b8%9c%e0%b8%aa%e0%b8%a1%e0%b8%82%e0%b8%ad%e0%b8%87%e0%b8%aa%e0%b8%b2%e0%b8%a3%e0%b8%ad%e0%b8%b1%e0%b8%99%e0%b8%95%e0%b8%a3%e0%b8%b2%e0%b8%a2/,ยาชุดคลายเส้นจากร้านโชห่วย อาจมีส่วนผสมของสารอันตราย,ยาชุดคลายเส้นที่จำหน่ายในร้านโชห่วยบางแห่งอาจมีส่วนผสมของสเตียรอยด์หรือสารอันตรายอื่น ๆ ซึ่งเป็นเรื่องที่หน่วยงานด้านสุขภาพและเภสัชกรได้ออกมาเตือนภัยอย่างต่อเนื่อง ยาชุดที่พบในร้านโชห่วยมักไม่มีการควบคุมคุณภาพและแหล่งผลิตที่ชัดเจน บางชนิดอาจมีส่วนผสมของสเตียรอยด์หรือสารต้านการอักเสบที่ไม่ใช่สเตียรอยด์ (NSAIDs) อาจทำให้เกิดผลข้างเคียงรุนแรง เช่น กระเพาะทะลุ หน้าบวม ตัวบวม กระดูกพรุน ไตวาย และติดเชื้อในกระแสเลือดจนถึงขั้นเสียชีวิตได้,องค์การเภสัชกรรม กระทรวงสาธารณสุข,ข่าวจริง,ผลิตภัณฑ์สุขภาพ
21/06/2568,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-21-%e0%b8%a1%e0%b8%b4%e0%b8%96%e0%b8%b8%e0%b8%99%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,ตัดวงจร #อาชญากรรมออนไลน์ 21 มิถุนายน 2568,"เพจปลอมต้องระวัง
1. เพจปลอม “Prime App” หลอกลวง สินเชื่อออนไลน์
https://www.facebook.com/ads/library/?id=1128000619016690

2. เพจปลอม “Herkimer Fenimore Alexandra” หลอกลวง สินเชื่อออนไลน์
https://www.facebook.com/ads/library/?id=8987490027994525

3. เพจปลอม “Belanja Uang02” หลอกลวง สินเชื่อออนไลน์
https://www.facebook.com/ads/library/?id=1220537149012825

4. เพจปลอม “Dar2Info Infotech” หลอกลวง สินเชื่อออนไลน์
https://www.facebook.com/ads/library/?id=1819308618865156

5. เพจปลอม “Mb 0122B Banz” หลอกลวง สินเชื่อออนไลน์
https://www.facebook.com/ads/library/?id=2939540769541174

ปลอมแน่..กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม (ดีอี) ยืนยัน!",,อาชญากรรมออนไลน์,อาชญากรรมออนไลน์
20/06/2568,https://www.antifakenewscenter.com/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99/%e0%b8%ad%e0%b8%ad%e0%b8%a1%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%82%e0%b8%84%e0%b8%a3%e0%b8%87%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%83%e0%b8%ab%e0%b8%a1%e0%b9%88-%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%a2%e0%b8%b7%e0%b8%a1%e0%b8%84%e0%b8%99%e0%b8%a5%e0%b8%b0-150000-%e0%b8%9a%e0%b8%b2%e0%b8%97-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99-tiktok-yu224080qal/,"ออมสินเปิดโครงการใหม่ ให้ยืมคนละ 150,000 บาท ผ่าน TikTok yu224080qal",เช็กก่อนเชื่อ ธนาคารออมสินออกมาชี้แจงว่า ไม่มีการจัดโครงการดังกล่าว และไม่มีนโยบายการลงทะเบียนใด ๆ ผ่านทางช่อง TikTok โดยบัญชีดังกล่าวได้แอบอ้างนำชื่อและโลโก้ของธนาคารไปใช้โฆษณาปล่อยสินเชื่อโดยไม่ได้รับอนุญาต สร้างความเข้าใจผิดแก่ผู้ที่พบเห็น,ธนาคารออมสิน กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น
20/06/2568,https://www.antifakenewscenter.com/%e0%b8%9c%e0%b8%a5%e0%b8%b4%e0%b8%95%e0%b8%a0%e0%b8%b1%e0%b8%93%e0%b8%91%e0%b9%8c%e0%b8%aa%e0%b8%b8%e0%b8%82%e0%b8%a0%e0%b8%b2%e0%b8%9e/%e0%b8%ab%e0%b8%99%e0%b8%ad%e0%b8%99%e0%b8%95%e0%b8%b1%e0%b8%a7%e0%b9%81%e0%b8%9a%e0%b8%99%e0%b8%99%e0%b8%b4%e0%b8%a7%e0%b8%81%e0%b8%b4%e0%b8%99%e0%b8%b5-%e0%b9%80%e0%b8%9b%e0%b9%87%e0%b8%99%e0%b8%9e%e0%b8%b2%e0%b8%ab%e0%b8%b0%e0%b8%82%e0%b8%ad%e0%b8%87%e0%b9%84%e0%b8%82%e0%b9%89%e0%b8%aa%e0%b8%a1%e0%b8%ad%e0%b8%87%e0%b8%ad%e0%b8%b1%e0%b8%81%e0%b9%80%e0%b8%aa%e0%b8%9a-%e0%b8%81%e0%b8%b3%e0%b8%a5%e0%b8%b1%e0%b8%87%e0%b8%a3%e0%b8%b0%e0%b8%9a%e0%b8%b2%e0%b8%94%e0%b9%83%e0%b8%99%e0%b9%84%e0%b8%97%e0%b8%a2/,หนอนตัวแบนนิวกินี เป็นพาหะของไข้สมองอักเสบ กำลังระบาดในไทย,กรมควบคุมโรคออกมาให้ข้อมูลในเรื่องนี้ว่า หนอนตัวแบนนิวกินี เคยมีรายงานการเพิ่มจำนวนสูงขึ้นในประเทศไทยมาแล้วก่อนหน้านี้ ในปี พ.ศ. 2560 และพบรายงานในกระแสสังคมโลกโชเชียลออนไลน์บ้างอย่างประปรายจนถึงปัจจุบัน ประกอบกับในช่วงนี้เป็นช่วงฝนตกชุก มีความชื้นสูง อาจทำให้มีผู้พบเห็นหนอนชนิดนี้เพิ่มขึ้น ซึ่งในปัจจุบันยังไม่เคยมีรายงานว่ามีประชาชนติดเชื้อปรสิตหนอนพยาธิที่ทำให้เกิดอาการเยื่อหุ้มสมองอักเสบจากการสัมผัสหนอนนิวกินี ความเสี่ยงหลักที่ทำให้เกิดโรคเยื่อหุ้มสมองอักเสบจากจะเกิดจากการรับประทานสัตว์ที่เป็นโฮสต์กึ่งกลาง (Intermediate host) เช่น หอยบก หอยน้ำ เมนูลายหอยดิบ ก้อยหอย ส่วนในกรณีของหนอนนิวกินี การติดเชื้อในคนจะเกิดขึ้นได้เมื่อมีการกินหนอนนิวกินีที่มีตัวอ่อนพยาธิอยู่ภายในแบบดิบ ๆ หรือไม่สุก สำหรับการสัมผัสที่ตัวของหนอน อาจเกิดอาการแพ้จากเมือกหรือสารคัดหลั่งจากตัวหนอน,กรมควบคุมโรค กระทรวงสาธารณสุข,ข่่าวบิดเบือน,ผลิตภัณฑ์สุขภาพ
20/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%97%e0%b8%a3%e0%b8%a7%e0%b8%87%e0%b9%80%e0%b8%81%e0%b8%a9%e0%b8%95%e0%b8%a3%e0%b8%af-%e0%b8%aa%e0%b8%b1%e0%b9%88%e0%b8%87%e0%b8%8a%e0%b8%b0%e0%b8%a5%e0%b8%ad%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%99%e0%b8%b3%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b9%89%e0%b8%b3%e0%b8%a2%e0%b8%b2%e0%b8%87%e0%b8%82%e0%b9%89%e0%b8%99%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%95%e0%b9%88%e0%b8%b2%e0%b8%87%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%97%e0%b8%a8/,กระทรวงเกษตรฯ สั่งชะลอการนำเข้าน้ำยางข้นจากต่างประเทศ,สถานการณ์ราคายางตกต่ำเนื่องจากผลกระทบจากมาตรการการเก็บภาษีของสหรัฐอเมริกา กระทรวงเกษตรและสหกรณ์ ได้ดำเนินการตามนโยบายที่จะดำเนินการแก้ไขปัญหาราคายางอย่างต่อเนื่อง โดยการบังคับใช้พระราชบัญญัติควบคุมยาง พ.ศ. 2542 ให้มีประสิทธิภาพ กระทรวงเกษตรฯ ได้ขอความร่วมมือผู้ประกอบการชะลอการนำเข้าน้ำยางข้นที่มีคุณภาพเทียบเท่าและเป็นไปตามมาตรฐานยางที่ประเทศไทยสามารถผลิตได้เข้ามาในราชอาณาจักรไทย ตามมาตรา 26 แห่งพระราชบัญญัติควบคุมยาง พ.ศ. 2542 เพื่อช่วยรักษาเสถียรภาพราคายางและลดผลกระทบต่อเกษตรกรในประเทศ,กรมวิชาการเกษตร กระทรวงเกษตรและสหกรณ์,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
20/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%97%e0%b8%b3%e0%b9%83%e0%b8%9a%e0%b8%82%e0%b8%b1%e0%b8%9a%e0%b8%82%e0%b8%b5%e0%b9%88%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c%e0%b8%97%e0%b8%b8%e0%b8%81%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%a0%e0%b8%97-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-%e0%b9%80%e0%b8%9e%e0%b9%87%e0%b8%8d%e0%b8%99%e0%b8%b5%e0%b8%95%e0%b8%b4%e0%b9%8c/,รับทำใบขับขี่ออนไลน์ทุกประเภท ผ่านเพจ เพ็ญนีติ์,เตือนภัยเพจรับทำใบขับขี่ออนไลน์ระบาด กรมการขนส่งทางบกแจ้ง การขอรับใบอนุญาตขับรถทุกชนิดมีมาตรฐานเดียวกันทั่วประเทศ คือ ผู้ขอรับใบอนุญาตขับรถต้องดำเนินการด้วยตนเองทุกขั้นตอนที่สำนักงานขนส่ง ตั้งแต่การตรวจสอบเอกสาร การทดสอบสมรรถภาพของร่างกาย การอบรม การทดสอบข้อเขียน การทดสอบขับรถ และการถ่ายรูปเพื่อออกใบอนุญาตขับรถ,กรมการขนส่งทางบก กระทรวงคมนาคม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
20/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%a2%e0%b8%81%e0%b9%80%e0%b8%a7%e0%b9%89%e0%b8%99%e0%b8%a0%e0%b8%b2%e0%b8%a9%e0%b8%b5%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b9%84%e0%b8%94%e0%b9%89%e0%b8%9a%e0%b8%b8%e0%b8%84%e0%b8%84%e0%b8%a5%e0%b8%98%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%94%e0%b8%b2-%e0%b8%aa%e0%b8%b3%e0%b8%ab%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%81%e0%b8%b3%e0%b9%84%e0%b8%a3%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%82%e0%b8%b2%e0%b8%a2%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b8%97%e0%b8%a3%e0%b8%b1%e0%b8%9e%e0%b8%a2%e0%b9%8c%e0%b8%94%e0%b8%b4%e0%b8%88%e0%b8%b4%e0%b8%97%e0%b8%b1%e0%b8%a5/,ยกเว้นภาษีเงินได้บุคคลธรรมดา สำหรับกำไรจากการขายสินทรัพย์ดิจิทัล,ตามที่มีการเผยแพร่ในสื่อออนไลน์ เรื่อง ครม. ยกเว้นภาษีเงินได้บุคคลธรรมดา สำหรับกำไรจากการขายสินทรัพย์ดิจิทัล ตั้งแต่ 1 ม.ค. 2568 – 31 ธ.ค. 2572 ขอชี้แจงว่า ข่าวดังกล่าวเป็นข่าวจริง เนื่องจาก ตามข่าวแถลงกระทรวงการคลัง ฉบับที่ 74/2568 ลงวันที่ 17 มิถุนายน 2568 เรื่อง กระทรวงการคลังออกมาตรการภาษีเพื่อส่งเสริมการเป็นศูนย์กลางสินทรัพย์ดิจิทัล (Digital Asset Hub) ของโลก คณะรัฐมนตรี มีมติเมื่อวันที่ 17 มิถุนายน 2568 อนุมัติหลักการมาตรการภาษีเพื่อส่งเสริมการเป็นศูนย์กล้างสินทรัพย์ดิจิทัล (Digital Asset Hub) ของโลกตามร่างกฎกระทรวง ฉบับที่ .. (พ.ศ. ….) ออกตามความในประมวลรัษฎากรว่าด้วยการยกเว้นรัษฎากร ที่กระทรวงการคลังเสนอ,กรมสรรพากร กระทรวงการคลัง,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร
20/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%9b%e0%b8%9b%e0%b8%87-%e0%b8%a3%e0%b9%88%e0%b8%a7%e0%b8%a1%e0%b8%81%e0%b8%b1%e0%b8%9a-%e0%b8%81%e0%b8%ad%e0%b8%87%e0%b8%9b%e0%b8%a3%e0%b8%b2%e0%b8%9a%e0%b8%af-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%83%e0%b8%ab%e0%b9%89%e0%b8%a5%e0%b8%87%e0%b8%97%e0%b8%b0%e0%b9%80%e0%b8%9a%e0%b8%b5%e0%b8%a2%e0%b8%99%e0%b8%82%e0%b8%ad%e0%b8%84%e0%b8%b8%e0%b9%89%e0%b8%a1%e0%b8%84%e0%b8%a3%e0%b8%ad%e0%b8%87%e0%b8%aa%e0%b8%b4%e0%b8%97%e0%b8%98%e0%b8%b4-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-%e0%b8%84%e0%b8%93%e0%b8%b0%e0%b8%9c%e0%b8%b9%e0%b9%89%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%ab%e0%b8%b2%e0%b8%a3%e0%b8%81%e0%b8%ad%e0%b8%87%e0%b8%9b%e0%b8%a3%e0%b8%b2%e0%b8%9a%e0%b8%9b%e0%b8%a3%e0%b8%b2%e0%b8%a1/,ปปง. ร่วมกับ กองปราบฯ เปิดให้ลงทะเบียนขอคุ้มครองสิทธิ ผ่านเพจ คณะผู้บริหารกองปราบปราม,เพจเฟซบุ๊กชื่อ คณะผู้บริหารกองปราบปราม ได้มีการนำภาพผู้บริหารสำนักงาน ปปง. จากข่าวมาโพสต์ และยังให้ข้อมูลเท็จว่า จับเว็บพนันออนไลน์ ยึดเงิน 33 ล. เตรียมขยายผลสอบเพิ่ม 36 คดี เชื่อมโยงผู้เสียหายที่แจ้งความไว้เปิดรับการลงทะเบียนคุ้มครองสิทธิผู้เสียหาย พร้อมแนบลิงก์กล่องข้อความของเพจดังกล่าว สำนักงาน ปปง. จึงขอเรียนแจ้งว่า ทางสำนักงานมีเพจเฟซบุ๊กเพจเดียวชื่อ สำนักงานป้องกันและปราบปรามการฟอกเงิน – ปปง. (ลิงก์: https://www.facebook.com/AMLOTHAILAND/) เท่านั้น และไม่เคยเปิดเพจเฟซบุ๊กอื่นเพื่อรับคำร้องหรือช่วยเหลือผู้เสียหาย จึงฝากเตือนให้ประชาชนระมัดระวังอย่าหลงเชื่อเพจปลอมที่ใช้กลลวงในลักษณะดังกล่าว,สำนักงานป้องกันและปราบปรามการฟอกเงิน,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร
20/06/2568,https://www.antifakenewscenter.com/%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%aa%e0%b8%87%e0%b8%9a%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%a1%e0%b8%b1%e0%b9%88%e0%b8%99%e0%b8%84%e0%b8%87/%e0%b8%97%e0%b8%b1%e0%b8%9e%e0%b9%80%e0%b8%a3%e0%b8%b7%e0%b8%ad%e0%b8%88%e0%b8%b5%e0%b8%99-%e0%b8%88%e0%b9%88%e0%b8%ad%e0%b8%8b%e0%b9%89%e0%b8%ad%e0%b8%a1%e0%b8%a3%e0%b8%9a%e0%b8%81%e0%b8%b1%e0%b8%9a%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b9%80%e0%b8%94%e0%b8%b7%e0%b8%ad%e0%b8%99-%e0%b8%81-%e0%b8%84-68-%e0%b8%99%e0%b8%b5%e0%b9%89/,ทัพเรือจีน จ่อซ้อมรบกับไทย เดือน ก.ค. 68 นี้,กองทัพเรือตรวจสอบแล้ว พบว่า ข่าวดังกล่าวเป็นข่าวเท็จซึ่งข้อเท็จจริง คือ เมื่อวันที่ 18 มีนาคม-10 เมษายน 2568 กองทัพเรือได้จัดกำลังทางเรือประกอบด้วย ร.ล.อ่างทอง ร.ล.สระบุรี ร.ล.เจ้าพระยา ร.ประจวบคีรีขันธ์ และ ทหารนาวิกโยธิน เข้าร่วมการฝึกผสม Blue Strike 2025 ณ เมืองจ้านเจียง สาธารณรัฐประชาชนจีน ซึ่งการฝึกผสม Blue Strike เป็นการฝึกผสมระดับทวิภาคีระหว่าง กองทัพเรือไทย และ กองทัพเรือจีน โดยเป็นการฝึกผสมครั้งที่ 6 นับตั้งแต่ปี 2553 เป็นต้นมา โดยจัดขึ้นทุก ๆ 2 ปี สลับกันเป็นเจ้าภาพซึ่งในการฝึกปีนี้กองทัพเรือจีนเป็นเจ้าภาพ โดยมีวัตถุประสงค์เพื่อเสริมสร้างความรู้ ความเข้าใจและแลกเปลี่ยนเรียนรู้ระหว่าง กองทัพเรือไทย และ กองทัพเรือจีน ด้านการฝึกการช่วยเหลือด้านมนุษยธรรมและบรรเทาภัยพิบัติ (HADR) การปฏิบัติการทางเรือ และการฝึกปฏิบัติการทางยุทธวิธีของนาวิกโยธินแบบหน่วยทหารขนาดเล็ก ตลอดจนแลกเปลี่ยนเรียนรู้ ทั้งด้านยุทธวิธีและเทคโนโลยี รวมทั้งเสริมสร้างความสัมพันธ์อันดีระหว่างกัน สำหรับในอีก 2 ปีข้างหน้า หรือในปี 2570 กองทัพเรือจะเป็นเจ้าภาพจัดการฝึกผสม Blue Strike 2027,กองทัพเรือ กระทรวงกลาโหม,ข่าวปลอม,ความสงบและความมั่นคง
