date,link,title,content,author,label,category,label_binary
14/06/2568,https://www.antifakenewscenter.com/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99/%e0%b8%81%e0%b8%a3%e0%b8%b8%e0%b8%87%e0%b9%84%e0%b8%97%e0%b8%a2-%e0%b8%9b%e0%b8%a5%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b8%9a%e0%b8%b1%e0%b8%8d%e0%b8%8a%e0%b8%b5-tiktok-rrty65738ed/,กรุงไทย ปล่อยสินเชื่อผ่านบัญชี TikTok @rrty65738ed,อย่าหลงเชื่อบัญชีปลอม ธนาคารกรุงไทยแจ้งเตือน บัญชี TikTok @rrty65738ed ได้ทำการแอบอ้างใช้ชื่อและโลโก้ของธนาคารไปโฆษณาหลอกลวงปล่อยสินเชื่อ ซึ่งทางธนาคารขอยืนยันว่า ไม่มีส่วนเกี่ยวข้องกับบัญชีดังกล่าวแต่อย่างใด และขอย้ำว่า ธนาคารกรุงไทยไม่มีนโยบายการปล่อยสินเชื่อผ่านช่องทางออนไลน์ใด ๆ ทั้งสิ้น,ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
14/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/m-flow-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b9%80%e0%b8%a7%e0%b9%87%e0%b8%9a%e0%b9%84%e0%b8%8b%e0%b8%95%e0%b9%8c%e0%b9%83%e0%b8%ab%e0%b8%a1%e0%b9%88-%e0%b9%80%e0%b8%9e%e0%b8%b4%e0%b9%88%e0%b8%a1%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%aa%e0%b8%b0%e0%b8%94%e0%b8%a7%e0%b8%81%e0%b9%83%e0%b8%99%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b8%8a%e0%b8%b3%e0%b8%a3%e0%b8%b0%e0%b8%84%e0%b9%88%e0%b8%b2%e0%b8%98%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b9%80%e0%b8%99%e0%b8%b5%e0%b8%a2%e0%b8%a1%e0%b8%97%e0%b8%b2%e0%b8%87%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/,M-FLOW เปิดเว็บไซต์ใหม่ เพิ่มความสะดวกในการชำระค่าธรรมเนียมทางออนไลน์,"สังเกตลิงก์ก่อนคลิก กรมทางหลวงแจ้งเตือนเว็บไซต์ปลอม หลอกลวงเก็บค่าธรรมเนียม M-FLOW ผ่านเว็บไซต์ปลอม ขอประชาชนอย่ากรอกข้อมูลส่วนตัวหรือโอนเงินไปเด็ดขาด ซึ่งวิธีที่ถูกต้องให้ผู้ใช้ทางสามารถตรวจสอบและชำระค่าบริการ มีเพียง 3 ช่องทางนี้ คือ– Application : MFlowthai
– Line Official : @mflowthai
– Website: www.mflowthai.com",กรมทางหลวง กระทรวงคมนาคม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
14/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%84%e0%b8%b8%e0%b8%a1%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%a1%e0%b8%95%e0%b9%88%e0%b8%b2%e0%b8%87%e0%b8%94%e0%b9%89%e0%b8%b2%e0%b8%a7%e0%b8%9c%e0%b8%b4%e0%b8%94%e0%b8%81%e0%b8%8e%e0%b8%ab%e0%b8%a1%e0%b8%b2%e0%b8%a2-%e0%b9%80%e0%b8%94%e0%b8%b4%e0%b8%99%e0%b8%ab%e0%b8%99%e0%b9%89%e0%b8%b2%e0%b8%a1%e0%b8%b2%e0%b8%95%e0%b8%a3%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%8a%e0%b8%b4%e0%b8%87%e0%b8%a3%e0%b8%b8%e0%b8%81-%e0%b9%81%e0%b8%81%e0%b9%89%e0%b8%9b%e0%b8%b1%e0%b8%8d%e0%b8%ab%e0%b8%b2%e0%b8%82%e0%b8%ad%e0%b8%97%e0%b8%b2%e0%b8%99/,คุมเข้มต่างด้าวผิดกฎหมาย เดินหน้ามาตรการเชิงรุก แก้ปัญหาขอทาน,"กระทรวง พม. โดยกรมพัฒนาสังคมและสวัสดิการ ร่วมกับสำนักงานตำรวจแห่งชาติ หารือแนวทางการดำเนินการควบคุมและแก้ไขปัญหาการขอทานให้มีประสิทธิภาพ และเป็นไปตามเจตนารมณ์ของพระราชบัญญัติควบคุมการขอทาน พ.ศ. 2559 โดยในการประชุม ได้มีการนำเสนอข้อมูลสถานการณ์การขอทานย้อนหลัง 10 ปี พบว่ากว่าร้อยละ 25.67 เป็นผู้ที่เคยกระทำการขอทานซ้ำ จังหวัดที่พบการขอทานมากที่สุด ได้แก่ กรุงเทพมหานคร สมุทรปราการ ชลบุรี ปทุมธานี และนครราชสีมา ตามลำดับ ผลการหารือร่วมกันระหว่างสองหน่วยงาน มีแนวทางความร่วมมือที่สำคัญ ดังนี้

สำนักงานตำรวจแห่งชาติ
– เสนอแนวทางส่งเสริมการแจ้งเบาะแส โดยมอบเงินรางวัลแก่ประชาชนที่แจ้งข้อมูลเกี่ยวกับผู้ทำการขอทานต่างด้าว เพื่อเพิ่มประสิทธิภาพในการป้องกันและลดปัญหาการหลั่งไหลของคนขอทานที่เข้าเมืองผิดกฎหมาย
– กำชับเจ้าหน้าที่ตำรวจทั่วประเทศ ให้ดำเนินการบังคับใช้กฎหมายควบคุมการขอทานอย่างเคร่งครัด

กรมพัฒนาสังคมและสวัสดิการ
– จัดส่งฐานข้อมูลผู้กระทำการขอทานให้แก่สำนักงานตำรวจแห่งชาติ เพื่อใช้ในการติดตาม ตรวจสอบ และป้องกันอย่างเป็นระบบ
– จัดทำประกาศมอบอำนาจและกำหนดหลักเกณฑ์การเปรียบเทียบความผิดตามพระราชบัญญัติควบคุมการขอทาน พ.ศ. 2559
– หารือร่วมกับสำนักงานศาลยุติธรรมเกี่ยวกับแนวทางการบังคับใช้กฎหมายอย่างมีประสิทธิภาพและเหมาะสม",สำนักงานปลัดกระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์ กระทรวงการพัฒนาสังคมและความมั่นคงของมนุษย์,ข่าวจริง,ข่าวจริง,true
14/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5%e0%b9%84%e0%b8%97%e0%b8%a2%e0%b9%80%e0%b8%95%e0%b8%a3%e0%b8%b5%e0%b8%a2%e0%b8%a1%e0%b8%81%e0%b8%b9%e0%b9%89%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%97%e0%b8%a8%e0%b9%80%e0%b8%a7%e0%b8%b5%e0%b8%a2%e0%b8%94%e0%b8%99%e0%b8%b2%e0%b8%a1/,รัฐบาลไทยเตรียมกู้เงินจากประเทศเวียดนาม,ตรวจสอบให้แน่ใจก่อนส่งต่อข้อมูล ตามที่ปรากฏรายงานในสื่อสังคมออนไลน์ว่า รัฐบาลไทยมีแผนจะกู้เงินจากประเทศเวียดนามนั้น กระทรวงการคลัง ขอชี้แจงว่า ข้อมูลดังกล่าวไม่เป็นความจริง และเป็นเพียงการแสดงความคิดเห็นที่ปราศจากแหล่งข้อมูลที่ถูกต้องหรือข้อเท็จจริงที่สามารถตรวจสอบได้  กระทรวงการคลังขอยืนยันอีกครั้งว่า ไม่มีการกู้เงินจากประเทศเวียดนามตามที่ปรากฏเป็นข่าว และยังคงยึดมั่นในการดำเนินนโยบายการคลังอย่างรอบคอบ โปร่งใส และมีความรับผิดชอบ เพื่อสนับสนุนการลงทุนที่ขับเคลื่อนการพัฒนาเศรษฐกิจและสังคมอย่างยั่งยืน ภายใต้กรอบวินัยทางการเงินทางการคลังอย่างเคร่งครัด อีกทั้งยังได้บริหารจัดการหนี้สาธารณะและชำระหนี้อย่างครบถ้วน ถูกต้อง และตรงเวลามาอย่างต่อเนื่อง,สำนักงานบริหารหนี้สาธารณะ กระทรวงการคลัง,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
14/06/2568,https://www.antifakenewscenter.com/%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%aa%e0%b8%87%e0%b8%9a%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%84%e0%b8%a7%e0%b8%b2%e0%b8%a1%e0%b8%a1%e0%b8%b1%e0%b9%88%e0%b8%99%e0%b8%84%e0%b8%87/%e0%b9%84%e0%b8%97%e0%b8%a2%e0%b8%88%e0%b8%b0%e0%b8%a2%e0%b8%b6%e0%b8%94%e0%b8%9b%e0%b8%a3%e0%b8%b0%e0%b9%80%e0%b8%97%e0%b8%a8%e0%b8%81%e0%b8%b1%e0%b8%a1%e0%b8%9e%e0%b8%b9%e0%b8%8a%e0%b8%b2-%e0%b8%ab%e0%b8%b2%e0%b8%81%e0%b8%81%e0%b8%b1%e0%b8%a1%e0%b8%9e%e0%b8%b9%e0%b8%8a%e0%b8%b2%e0%b9%84%e0%b8%a1%e0%b9%88%e0%b8%96%e0%b8%ad%e0%b8%99%e0%b8%81%e0%b8%b3%e0%b8%a5%e0%b8%b1%e0%b8%87/,ไทยจะยึดประเทศกัมพูชา หากกัมพูชาไม่ถอนกำลัง,กองทัพอากาศชี้แจงข่าวนี้เป็นข้อมูลเท็จ ไม่ส่งต่อ! คลิปที่มีการเผยแพร่ตามภาพข่าว ข้อความพาดหน้าคลิป ที่อ้างว่า หากกัมพูชาไม่ถอย ไทยจะยึดทั้งประเทศนั้น ไม่เป็นความจริง และไม่มีความสัมพันธ์กับบทสัมภาษณ์ในคลิปแต่อย่างใด โดยคลิปดังกล่าวเป็นการให้สัมภาษณ์ของผู้บัญชาการทหารอากาศ ในงานแถลงข่าวการจัดหาเครื่องบินขับไล่โจมตีทดแทน เมื่อวันที่ 4 มิ.ย. 68 ที่ผ่านมา ซึ่งในเนื้อหาการให้สัมภาษณ์ เป็นเรื่องเกี่ยวกับการจัดซื้อเครื่องบินรบ Gripen มาทดแทนเครื่องบินที่ใกล้จะปลดประจำการ และมีนักข่าวสอบถามเรื่องการเตรียมความพร้อมของ ทอ. ในสถานการณ์ชายแดนไทย-กัมพูชา ซึ่งทาง ผบ.ทอ. ได้ให้สัมภาษณ์ในส่วนของ ทอ. ว่ามีความพร้อมตลอดเวลา แต่ไม่ใช่เพื่อโจมตีประเทศเพื่อนบ้าน เป็นการป้องกันประเทศหากมีภัยเกิดขึ้น,กองทัพอากาศ กระทรวงกลาโหม,ข่าวปลอม,ความสงบและความมั่นคง,fake
14/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b9%81%e0%b8%88%e0%b9%89%e0%b8%87%e0%b9%80%e0%b8%95%e0%b8%b7%e0%b8%ad%e0%b8%99%e0%b9%80%e0%b8%9d%e0%b9%89%e0%b8%b2%e0%b8%a3%e0%b8%b0%e0%b8%a7%e0%b8%b1%e0%b8%87%e0%b8%99%e0%b9%89%e0%b8%b3%e0%b8%9b%e0%b9%88%e0%b8%b2%e0%b9%84%e0%b8%ab%e0%b8%a5%e0%b8%ab%e0%b8%a5%e0%b8%b2%e0%b8%81%e0%b9%83%e0%b8%99%e0%b8%9e%e0%b8%b7%e0%b9%89%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88%e0%b8%99%e0%b9%89%e0%b8%b3%e0%b8%95%e0%b8%81%e0%b9%81%e0%b8%a1%e0%b9%88%e0%b8%aa%e0%b8%b2/,อุทยานแห่งชาติดอยสุเทพ-ปุย แจ้งเตือนเฝ้าระวังน้ำป่าไหลหลากในพื้นที่น้ำตกแม่สา,เมื่อวันที่ 11 มิ.ย. 2568 เวลา 14:20 น. หัวหน้าอุทยานแห่งชาติดอยสุเทพ-ปุย รายงานว่า เหตุการณ์น้ำป่าไหลหลากครั้งนี้ไม่ก่อให้เกิดความเสียหายต่อชีวิตและทรัพย์สิน โดยไม่มีนักท่องเที่ยวได้รับอันตรายแต่อย่างใด และทรัพย์สินของทางราชการยังไม่พบความเสียหายทางอุทยานฯ จึงขอความร่วมมือจากนักท่องเที่ยวงดเดินทางมาท่องเที่ยวในบริเวณน้ำตกแม่สาจนกว่าสถานการณ์จะกลับสู่ภาวะปกติ เพื่อความปลอดภัยของทุกคน สำหรับนักท่องเที่ยวที่วางแผนจะมาเที่ยว น้ำตกแม่สา แนะนำให้ติดตามข่าวสารการเปิด-ปิดจากทางอุทยานฯ ก่อนเดินทาง หรือสอบถามข้อมูลล่าสุดจากเจ้าหน้าที่ ขณะนี้เจ้าหน้าที่อุทยานฯ กำลังติดตามสถานการณ์อย่างใกล้ชิด และจะแจ้งให้ทราบเมื่อสามารถเปิดให้นักท่องเที่ยวเข้าชมได้อีกครั้ง,กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช กระทรวงทรัพยากรธรรมชาติและสิ่งแวดล้อม,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
13/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%aa%e0%b8%b3%e0%b8%99%e0%b8%b1%e0%b8%81%e0%b8%87%e0%b8%b2%e0%b8%99%e0%b8%82%e0%b8%99%e0%b8%aa%e0%b9%88%e0%b8%87-%e0%b8%81%e0%b8%a3%e0%b8%b8%e0%b8%87%e0%b9%80%e0%b8%97%e0%b8%9e%e0%b8%9e%e0%b8%b7%e0%b9%89%e0%b8%99%e0%b8%97%e0%b8%b5%e0%b9%88-1-%e0%b8%9a%e0%b8%b2%e0%b8%87%e0%b8%82%e0%b8%b8%e0%b8%99%e0%b9%80%e0%b8%97%e0%b8%b5%e0%b8%a2%e0%b8%99-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%97%e0%b8%b3%e0%b9%83%e0%b8%9a%e0%b8%82%e0%b8%b1%e0%b8%9a%e0%b8%82%e0%b8%b5%e0%b9%88%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b9%80%e0%b8%9e%e0%b8%88-%e0%b8%ad%e0%b8%a3%e0%b8%b4%e0%b8%a2%e0%b8%b2/,สำนักงานขนส่ง กรุงเทพพื้นที่ 1 บางขุนเทียน เปิดรับทำใบขับขี่ออนไลน์ ผ่านเพจ อริยา,ระวังมิจฉาชีพหลอกลวง กรมการขนส่งทางบกแจ้งเตือน การทำใบขับขี่ต้องทำด้วยตนเองที่สำนักงานขนส่งเท่านั้น ไม่มีการเปิดรับทำผ่านช่องทางออนไลน์ใดทั้งสิ้น ดังนั้น หากพบเห็นการโฆษณารับทำใบอนุญาตขับรถ โดยไม่ต้องมีขั้นตอนการอบรมหรือทดสอบ ขอให้สันนิษฐานว่า เป็นมิจฉาชีพ และอย่าหลงเชื่อโอนเงินหรือให้ข้อมูลส่วนบุคคลแก่กลุ่มมิจฉาชีพโดยเด็ดขาด,กรมการขนส่งทางบก กระทรวงคมนาคม ,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
13/06/2568,https://www.antifakenewscenter.com/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99/%e0%b8%95%e0%b8%a5%e0%b8%b2%e0%b8%94%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%81%e0%b8%97%e0%b8%a3%e0%b8%b1%e0%b8%9e%e0%b8%a2%e0%b9%8c%e0%b8%af-%e0%b9%80%e0%b8%9b%e0%b8%b4%e0%b8%94%e0%b8%9a%e0%b8%b1%e0%b8%8d%e0%b8%8a%e0%b8%b5%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-%e0%b8%a8%e0%b8%b9%e0%b8%99%e0%b8%a2%e0%b9%8c%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3-set/,"ตลาดหลักทรัพย์ฯ เปิดบัญชีไลน์ ศูนย์บริการ SET",บัญชีแอบอ้าง โปรดใช้วิจารณญาณ ตลาดหลักทรัพย์แห่งประเทศไทยแจ้งเตือนมิจฉาชีพแอบอ้างใช้ชื่อและโลโก้ของตลาดหลักทรัพย์ฯ หลอกเข้าร่วมลงทุน อ้างหากจะถอนเงินต้องชำระภาษีก่อน ซึ่งไม่เป็นความจริงตลาดหลักทรัพย์ฯ ไม่มีบริการให้ลงทุนกับบัญชีไลน์ดังกล่าว และไม่มีการเรียกเก็บเงินค่าภาษีก่อนการถอนเงิน ขอประชาชนระมัดระวัง อย่าโอนเงินไปเด็ดขาด และอย่าให้ข้อมูลส่วนบุคคลกับบัญชีดังกล่าว หากมีข้อสงสัยสามารถสอบถามเพิ่มเติมได้ที่ SET Contact Center 0 2009 9999,ตลาดหลักทรัพย์แห่งประเทศไทย,ข่าวปลอม,การเงิน-หุ้น,fake
13/06/2568,https://www.antifakenewscenter.com/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99/%e0%b8%98%e0%b8%99%e0%b8%b2%e0%b8%84%e0%b8%b2%e0%b8%a3%e0%b8%ad%e0%b8%ad%e0%b8%a1%e0%b8%aa%e0%b8%b4%e0%b8%99-%e0%b8%9b%e0%b8%a5%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%aa%e0%b8%b4%e0%b8%99%e0%b9%80%e0%b8%8a%e0%b8%b7%e0%b9%88%e0%b8%ad-%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99-tiktok-ccoongxikbe/,ธนาคารออมสิน ปล่อยสินเชื่อ ผ่าน TikTok ccoongxikbe,"ตรวจสอบให้ดีก่อนกู้เงิน จากบัญชี TikTok ccoongxikbe ที่อ้างปล่อยสินเชื่อจากธนาคารออมสิน ทางธนาคารขอชี้แจงว่า ไม่มีส่วนเกี่ยวข้องใด ๆ ทั้งสิ้น และไม่มีนโยบายการปล่อยสินเชื่อผ่านช่องทาง TikTok หรือช่องทางออนไลน์ ขอประชาชนอย่าหลงเชื่อ และอย่าให้ข้อมูลส่วนตัวแก่บัญชีดังกล่าว
",ธนาคารออมสิน กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
13/06/2568,https://www.antifakenewscenter.com/%e0%b8%99%e0%b9%82%e0%b8%a2%e0%b8%9a%e0%b8%b2%e0%b8%a2%e0%b8%a3%e0%b8%b1%e0%b8%90%e0%b8%9a%e0%b8%b2%e0%b8%a5-%e0%b8%82%e0%b9%88%e0%b8%b2%e0%b8%a7%e0%b8%aa%e0%b8%b2%e0%b8%a3/%e0%b8%a5%e0%b8%b2%e0%b8%a7%e0%b8%9c%e0%b9%88%e0%b8%ad%e0%b8%99%e0%b8%9b%e0%b8%a3%e0%b8%99%e0%b8%99%e0%b8%b3%e0%b9%80%e0%b8%82%e0%b9%89%e0%b8%b2%e0%b9%82%e0%b8%84-%e0%b8%81%e0%b8%a3%e0%b8%b0%e0%b8%9a%e0%b8%b7%e0%b8%ad-%e0%b9%81%e0%b8%a5%e0%b8%b0%e0%b8%ab%e0%b8%a1%e0%b8%b9%e0%b8%88%e0%b8%b2%e0%b8%81%e0%b9%84%e0%b8%97%e0%b8%a2/,ลาวผ่อนปรนนำเข้าโค กระบือ และหมูจากไทย,กระทรวงเกษตร กสิกรรมและป่าไม้ สาธารณรัฐประชาธิปไตยประชาชนลาว ได้มีหนังสือลงวันที่ 30 พ.ค. 2568 แจ้งเรื่องการผ่อนปรนการนำเข้าและขนส่งสัตว์และผลิตภัณฑ์จากสัตว์ของประเทศไทย หลังสถานการณ์โรคแอนแทรกซ์ในพื้นที่อำเภอดอนตาล จังหวัดมุกดาหาร คลี่คลายลงแล้ว โดยสาระสำคัญของประกาศจากทางการลาว คือ อนุญาตให้นำเข้าโค กระบือ ม้า หมู แกะ และแพะ จากประเทศไทย โดยเฉพาะในแขวงที่มีชายแดนติดต่อกับไทย ซึ่งสัตว์และผลิตภัณฑ์จากสัตว์ที่นำเข้าและนำผ่าน ต้องมาจากพื้นที่ปลอดโรค และสัตว์ต้องได้รับวัคซีนป้องกันโรคแอนแทรกซ์อย่างน้อย 20 วันก่อนวันนำเข้า แต่ยังคงระงับการนำเข้าและนำผ่านสัตว์และผลิตภัณฑ์จากสัตว์ที่มีแหล่งกำเนิดในจังหวัดมุกดาหาร หรือผ่านจังหวัดมุกดาหาร ไปยัง สปป.ลาว ต่ออีก 30 วัน ทั้งนี้ระหว่างระยะเวลา 30 วันนี้ สัตว์ที่จะนำเข้าต้องถูกกักแยกอย่างน้อย 21 วันก่อนนำเข้าฝูง และหากเป็นการขนส่งผ่านไปยังประเทศที่สาม ต้องไม่มีการเปลี่ยนพาหนะหรือหยุดพักใน สปป.ลาว,กรมปศุสัตว์ กระทรวงเกษตรและสหกรณ์,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
13/06/2568,https://www.antifakenewscenter.com/%e0%b8%81%e0%b8%b2%e0%b8%a3%e0%b9%80%e0%b8%87%e0%b8%b4%e0%b8%99-%e0%b8%ab%e0%b8%b8%e0%b9%89%e0%b8%99/%e0%b8%a5%e0%b8%87%e0%b8%97%e0%b8%b8%e0%b8%99%e0%b8%9c%e0%b9%88%e0%b8%b2%e0%b8%99%e0%b8%9a%e0%b8%b1%e0%b8%8d%e0%b8%8a%e0%b8%b5%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-%e0%b8%a8%e0%b8%b9%e0%b8%99%e0%b8%a2%e0%b9%8c%e0%b8%9a%e0%b8%a3%e0%b8%b4%e0%b8%81%e0%b8%b2%e0%b8%a3th-%e0%b8%9b%e0%b8%a5%e0%b8%ad%e0%b8%94%e0%b8%a0%e0%b8%b1%e0%b8%a2-%e0%b8%a1%e0%b8%b1%e0%b9%88%e0%b8%99%e0%b9%83%e0%b8%88%e0%b9%84%e0%b8%94%e0%b9%89-%e0%b8%a3%e0%b8%b1%e0%b8%9a%e0%b8%a3%e0%b8%ad%e0%b8%87%e0%b9%82%e0%b8%94%e0%b8%a2-%e0%b8%81-%e0%b8%a5-%e0%b8%95/,ลงทุนผ่านบัญชีไลน์ ศูนย์บริการTH ปลอดภัย มั่นใจได้ รับรองโดย ก.ล.ต.,เช็กก่อนลงทุน ก.ล.ต. ขอเตือน อย่าหลงเชื่อข้อมูลดังกล่าว เนื่องจาก ก.ล.ต. ไม่มีส่วนเกี่ยวข้องใด ๆ ทั้งสิ้นกับบัญชีดังกล่าว และไม่ได้มีการรับรองให้แต่อย่างใด เป็นการแอบอ้างนำโลโก้ของ ก.ล.ต. ไปใช้โดยไม่ได้รับอนุญาต จึงขอประชาชนอย่าหลงเชื่อและอย่าลงทุน เพราะอาจก่อให้เกิดความเสียหายตามมาได้,สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,ข่าวปลอม,การเงิน-หุ้น,fake
