date,content,author,label,category,label_binary
2568-06-08 00:00:00,"กรมการขนส่งทางบก เปิดรับทำใบขับขี่ออนไลน์ผ่านเพจ พัชรา ระวังได้ใบขับขี่ปลอม กรมการขนส่งทางบกได้ทำการตรวจสอบพร้อมแจ้งว่า ปัจจุบันยังไม่มีบริการรับทำใบขับขี่ผ่านช่องทางออนไลน์หรือรับฝากผ่านสื่อโซเชียลใด ๆ ทั้งสิ้น

หากต้องการทำใบขับขี่หรือต่ออายุใบขับขี่ต้องมาดำเนินการที่กรมการขนส่งเท่านั้น และหากพบเห็นการประกาศรับทำใบขับขี่ออนไลน์ โปรดระวัง เพราะเป็นมิจฉาชีพแน่นอน",กรมการขนส่งทางบก กระทรวงคมนาคม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-06-08 00:00:00,"ครม. เพิ่มเงินเยียวยาผู้เสียชีวิตชายแดนไทย-กัมพูชา สูงสุด 10 ล้านบาท ในวันที่ 5 สิงหาคม 2568 โฆษกประจำสำนักนายกรัฐมนตรี กล่าวว่า คณะรัฐมนตรี มีมติเห็นชอบมาตรการเยียวยาผู้ได้รับผลกระทบจากกรณีเหตุการณ์สถานการณ์บริเวณชายแดนไทย – กัมพูชา ตามที่สภาความมั่นคงแห่งชาติ (สมช.) เสนอ โดยเห็นชอบหลักเกณฑ์ให้เงินเยียวยาผู้ได้รับผลกระทบจากกรณีเหตุการณ์ สถานการณ์บริเวณชายแดนไทย – กัมพูชา นับตั้งแต่วันที่ 16 ก.ค. 2568 จนกว่าสถานการณ์จะเข้าสู่ภาวะปกติ ทั้งนี้ หากมีผู้ได้รับผลกระทบจากสถานการณ์ดังกล่าวเพิ่มเติม ให้หน่วยงานขอรับการจัดสรรงบฯ ตามขั้นตอนต่อไป รวมถึงเห็นชอบกรอบอัตราเงินเยียวยาผู้ได้รับผลกระทบฯ (ต่อราย) ได้แก่ เจ้าหน้าที่รัฐ (เช่น ทหาร ทหารพราน ตำรวจ ตชด.) เสียชีวิตและทุพพลภาพ 10 ล้านบาท บาดเจ็บสาหัส 1 ล้านบาท บาดเจ็บมาก 5 แสนบาท ในฝั่งของประชาชนนั้น หากเสียชีวิตและทุพพลภาพ 8 ล้านบาท บาดเจ็บสาหัส 8 แสนบาท บาดเจ็บมาก 4 แสนบาท นอกจากนี้ ยังเห็นชอบกรอบวงเงินงบฯ เยียวยาผู้ได้รับผลกระทบจากกรณีเหตุการณ์ สถานการณ์บริเวณชายแดนไทย – กัมพูชา (วันที่ 16 ก.ค. – 2 ส.ค. 2568) จำนวน 404.60 ล้านบาท โดย
1. เบิกจ่ายจากงบกลางฯ เพื่อแก้ไขหรือเยียวยาความเดือดร้อนเสียหายในบางกรณี
2. กองทุนช่วยเหลือผู้ประสบสาธารณภัยตามระเบียบ นร. ว่าด้วยการรับบริจาคและการให้ความช่วยเหลือผู้ประสบสาธารณภัย พ.ศ. 2542 และที่แก้ไขเพิ่มเติม",กรมประชาสัมพันธ์ สำนักนายกรัฐมนตรี,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
2568-06-08 00:00:00,ธนาคารกรุงไทย ปล่อยสินเชื่อ ผ่านบัญชี TikTok mrkkpkwqx3r แจ้งเตือนบัญชีปลอม บัญชี TikTok mrkkpkwqx3r ไม่ใช่บัญชีของธนาคารกรุงไทย โดยบัญชีดังกล่าวได้มีการแอบอ้างใช้โลโก้ของธนาคารกรุงไทยไปประกอบโฆษณาปล่อยสินเชื่อ โดยไม่ได้รับอนุญาต ทั้งนี้ ธนาคารไม่มีนโยบายปล่อยสินเชื่อผ่านบัญชี TikTok หรือช่องทางสื่อโซเชียลแต่อย่างใด,ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
2568-06-08 00:00:00,เมื่อวันที่ 5 ส.ค. 68 ทหารกัมพูชาเข้ารื้อรั้วลวดหนาม บริเวณช่องอานม้าที่ทหารไทยล้อมไว้ เมื่อวันที่ 5 สิงหาคม 2568 เวลา 16.30 น. หน่วยเฉพาะกิจทหารพราน 2310 ตรวจพบกำลังพลทหารกัมพูชา จำนวน 5 นาย เข้าดำเนินการตัดลวดหีบเพลง (ลวดหนามแบบพับเก็บได้) บริเวณตลาดช่องอานม้า ซึ่งเป็นพื้นที่ที่ฝ่ายไทยได้วางแนวลวดไว้จำนวน 2 แถว เพื่อแสดงแนวเขตชัดเจน เจ้าหน้าที่ทหารพรานจึงได้เข้าระงับสถานการณ์ โดยสั่งให้ทหารกัมพูชาหยุดการกระทำและถอยออกจากพื้นที่ดังกล่าวทันที ซึ่งทหารกัมพูชาได้ปฏิบัติตามและออกจากพื้นที่โดยสงบ ภายหลังหน่วยทหารพราน 2310 ได้ดำเนินการกางลวดหีบเพลงกลับเข้าสู่สภาพเดิมเรียบร้อยแล้ว ขณะนี้ ฐานปฏิบัติการแดนไกลยังคงตรึงกำลังตามปกติ และสถานการณ์ทั่วไปในพื้นที่ยังสงบเรียบร้อย,เพจกองบัญชาการกองทัพไทย Royal Thai Armed Forces Headquarters,ข่าวจริง,ความสงบและความมั่นคง,true
2568-06-08 00:00:00,"หย่อมความกดอากาศต่ำฝั่งอ่าวไทยเริ่มก่อตัว อาจเคลื่อนขึ้นไทยหลัง 12 ส.ค. 68 ตามที่ได้มีการเผยแพร่ภาพผ่านสื่อสังคมออนไลน์ช่องทางต่าง ๆ และมีการโพสต์ข้อความเตือนการมาของพายุโซนร้อนที่อาจกระทบประเทศไทยตอนบน ซึ่งจะเกิดขึ้นหลังวันที่ 12 สิงหาคม กรมอุตุนิยมวิทยาขอชี้แจงว่า ข้อมูลดังกล่าว ‘เป็นข่าวปลอม’ และเป็นข้อมูลที่ไม่ได้มีที่มาจากกรมอุตุนิยมวิทยา โดยภาพดังกล่าวมาจากแบบจำลองฯ เพียงแบบจำลองเดียว ซึ่งอาจจะให้ผลการพยากรณ์ที่แตกต่างจากแบบจำลองฯ อื่น ๆ ข้อมูลอาจมีการเปลี่ยนแปลงได้ตามระยะเวลาและข้อมูลที่มีการประมวลผลใหม่ รวมทั้งต้องวิเคราะห์จากผลการตรวจวัดร่วมด้วย อาจใช้เป็นแนวทางในการติดตามเท่านั้น แต่ไม่ควรตื่นตระหนก และงดเผยแพร่ข้อมูลดังกล่าว ขอให้ประชาชนอย่าส่งต่อข่าวปลอม เพื่อไม่ให้เกิดความสับสนและตื่นตระหนกขึ้นในสังคม ติดตามข่าวพยากรณ์อากาศและประกาศเตือนภัยจากกรมอุตุนิยมวิทยาเท่านั้น หากมีสงสัยหรือต้องการข้อมูลเพิ่มเติม สามารถสอบถามได้ที่เว็บไซต์กรมอุตุนิยมวิทยา https://www.tmd.go.th, Facebook กรมอุตุนิยมวิทยา Application Thai weather สายด่วน  1182 (ตลอด 24 ชั่วโมง)",กรมอุตุนิยมวิทยา กระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม,ข่าวปลอม,ภัยพิบัติ,fake
2568-06-08 00:00:00,OR เปิดเสนอขายหุ้นสามัญ IPO ผ่านเพจ Amazon Café Certified Premium อย่าหลงเชื่อการประชาสัมพันธ์เชิญชวนให้ลงทุนในหุ้นจากเพจเฟซบุ๊ก Amazon Café Certified Premium เนื่องจากมีการแอบอ้างใช้ตราสัญลักษณ์และผลิตภัณฑ์ Café Amazon ซึ่ง OR ไม่ได้มีส่วนเกี่ยวข้องกับการดำเนินการดังกล่าว รวมถึงไม่มีนโยบายเสนอขายหุ้น และไม่ได้มีส่วนเกี่ยวข้องกับการจัดทำการประชาสัมพันธ์เพื่อเชิญชวนให้ลงทุนในลักษณะนี้แต่อย่างใด ขอให้ประชาชนใช้วิจารณญาณในการรับข้อมูลข่าวสาร และใช้ความระมัดระวังในการลงทุนผ่านช่องทางต่าง ๆ,บริษัท ปตท. น้ำมันและการค้าปลีก จำกัด (มหาชน) กระทรวงพลังงาน,ข่าวปลอม,การเงิน-หุ้น,fake
2568-06-08 00:00:00,"กยศ. ยกหนี้ให้ทหารที่เสียชีวิตจากเหตุชายแดนไทย-กัมพูชา จากกรณีสถานการณ์ความไม่สงบในพื้นที่ชายแดนไทย–กัมพูชา ซึ่งส่งผลให้มีเจ้าหน้าที่ทหารได้รับบาดเจ็บหรือเสียชีวิตนั้น หากผู้เสียชีวิตเป็นผู้กู้ยืมเงินจาก กองทุนเงินให้กู้ยืมเพื่อการศึกษา (กยศ.) กองทุนจะดำเนินการ ระงับหนี้ทั้งหมด ให้แก่ผู้กู้ยืมที่เสียชีวิตจากการปฏิบัติหน้าที่ โดยขอให้ญาติของผู้กู้ยืมจัดส่งเอกสารหลักฐานแจ้งการถึงแก่กรรมมายังสำนักงาน กยศ. ได้แก่ -สำเนาใบมรณบัตรของผู้กู้ยืม
-สำเนาทะเบียนบ้านของผู้กู้ยืม (ถ้ามี)
-สำเนาบัตรประจำตัวประชาชนของผู้กู้ยืม (ถ้ามี)
-สำเนาบัตรประจำตัวประชาชนของผู้แจ้ง",กองทุนเงินให้กู้ยืมเพื่อการศึกษา (กยศ.) กระทรวงการคลัง,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
2568-07-08 00:00:00,กรมการปกครอง สั่ง X-Ray เฝ้าระวังโดรนในพื้นที่ กองทัพอากาศ ขอความร่วมมือประชาชน ให้ความร่วมมือและเป็นหูเป็นตาให้กับเจ้าหน้าที่ฝ่ายปกครอง กำนัน ผู้ใหญ่บ้าน สมาชิกกองอาสารักษาดินแดน และชุดรักษาความปลอดภัยหมู่บ้าน ในการปฏิบัติภารกิจสอดส่องออกลาดตระเวนในพื้นที่เพื่อเฝ้าระวังการใช้อากาศยานไร้นักบิน (โดรน) และทำการสำรวจ (X-Ray) ผู้ทำการบังคับอากาศยานไร้นักบิน “โดรน” เชิงรุก สืบหาความเคลื่อนไหวการนำเข้าพื้นที่ จำนวนการครอบครอง วัตถุประสงค์ของการนำไปใช้ และอุปกรณ์ควบคุมที่ผิดสังเกตทุกกรณี เพื่อความมั่นคงของชาติ,เพจกองทัพอากาศไทย Royal Thai Air Force,ข่าวจริง,ความสงบและความมั่นคง,true
2568-07-08 00:00:00,ยกเว้นเก็บค่าเช่าที่ราชพัสดุทุกประเภท ในพื้นที่ได้รับผลกระทบจากความไม่สงบชายแดนไทย-กัมพูชา กรมธนารักษ์ ออกมาตรการช่วยเหลือและบรรเทาความเดือดร้อนให้กับผู้เช่าที่ราชพัสดุ ที่ได้รับผลกระทบจากเหตุการณ์ความไม่สงบบริเวณชายแดนไทย-กัมพูชา ประกอบด้วย จังหวัดสุรินทร์ จังหวัดศรีสะเกษ จังหวัดอุบลราชธานี จังหวัดบุรีรัมย์ จังหวัดสระแก้ว จังหวัดจันทบุรี และจังหวัดตราด โดยไม่เรียกเก็บค่าเช่าหรือค่าตอบแทนการใช้ประโยชน์ที่ราชพัสดุ เป็นเวลา 2 เดือน (กำหนดร้อยละ 0) สำหรับผู้เช่าที่ราชพัสดุทุกประเภทสัญญาเช่าที่อยู่ในพื้นที่ที่ได้รับผลกระทบตามประกาศกองอำนวยการป้องกันและบรรเทาสาธารณภัยและหรือประกาศจังหวัด แล้วแต่กรณี,กรมธนารักษ์ กระทรวงการคลัง,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
2568-07-08 00:00:00,กรุงไทย เปิดให้กลุ่มเปราะบางลงทะเบียนจองสิทธิ์รับวงเงินสินเชื่อ ผ่าน TikTok ktb0836 แจ้งเตือนบัญชีปลอม บัญชี TikTok ktb0836 ไม่ใช่บัญชีของธนาคารกรุงไทย โดยบัญชีดังกล่าวได้มีการแอบอ้างใช้โลโก้ของธนาคารกรุงไทยโดยไม่ได้รับอนุญาต และธนาคารไม่มีนโยบายเปิดให้กลุ่มเปราะบางลงทะเบียนจองสิทธิ์รับเงิน ผ่านบัญชี TikTok แต่อย่างใด ขอประชาชนอย่าหลงเชื่อ และหากต้องการสอบถามข้อมูลเพิ่มเติม สามารถติดต่อได้ที่ 0-2111-1111,ธนาคารกรุงไทย กระทรวงการคลัง,ข่าวปลอม,การเงิน-หุ้น,fake
2568-07-08 00:00:00,อาหารมีส่วนกระตุ้นไมเกรน สัญญาณจากร่างกายถึงการทานอาหารที่ไม่เหมาะสม ไมเกรนจัดเป็นโรคทางระบบประสาทชนิดหนึ่ง ที่มีสาเหตุทางด้านระบบประสาทและสารสื่อประสาทที่มีความผิดปกติทำให้มีอาการปวดศีรษะในลักษณะอาการปวดตุบ ๆ เป็นระยะ ตั้งแต่ปวดรุนแรงปานกลางถึงรุนแรงมาก ก่อนจะค่อย ๆ ปวดมากขึ้นทีละน้อย จนกระทั่งปวดรุนแรงเต็มที่ และอาการคลื่นไส้ หรืออาเจียนร่วมด้วย สำหรับระยะเวลาปวดอาจนานหลายชั่วโมง ส่วนใหญ่จะนานไม่เกิน 1 วัน บางรายอาจมีอาการเตือนนำมาก่อน เช่น สายตาพร่ามัว หรือมองเห็นแสงกะพริบ ๆ โดยอาการปวดนั้นสามารถเป็นได้ทุกเวลา หนึ่งในปัจจัยสำคัญที่กระตุ้นให้เกิดไมเกรนคือ ปัจจัยด้านอาหาร ดังนั้นหากหลีกเลี่ยงอาหารตามในบทความ เช่น น้ำตาลและแป้งขัดขาว น้ำมันพืชแปรรูปและเนยเทียม ผงชูรส (MSG) สารกันบูดน้ำตาลเทียม คาเฟอีน ไทรามีน (Tyramine) กลูเตน (Gluten) ผงโปรตีน เดกซ์ทริน ก็สามารถลดปัจจัยการถูกกระตุ้นจากอาหารได้ ส่งผลให้โรคไมเกรนสงบลง ไม่ปวดไมเกรนบ่อย และมีผลให้รักษาไมเกรนได้ง่ายขึ้น,สถาบันประสาทวิทยา กรมการแพทย์ กระทรวงสาธารณสุข,ข่าวจริง,ผลิตภัณฑ์สุขภาพ,true
2568-08-08 00:00:00,"ประชาชนในจังหวัดสุรินทร์เริ่มทยอยกลับบ้านแล้ว จากการประเมินสถานการณ์ วันที่ 8 สิงหาคม 2568 พบว่า ในพื้นที่อำเภอสังขะ ปัจจุบันสถานการณ์เข้าสู่ภาวะปกติแล้ว สามารถให้ประชาชนเดินทางกลับบ้านได้โดยไม่พบสิ่งบ่งชี้ถึงความเสี่ยงเพิ่มเติม เช่นเดียวกับอำเภอกาบเชิง ที่แม้ก่อนหน้านี้จะมีเหตุรุนแรงเกิดขึ้น แต่ขณะนี้ได้ผ่านพ้นวิกฤตและอยู่ระหว่างการฟื้นฟู ขณะที่อำเภอปราสาท พบว่ามี 3–4 ตำบลที่ได้รับผลกระทบบางจุด โดยพบความเสียหายเพียงเล็กน้อย ซึ่งเจ้าหน้าที่กำลังเร่งฟื้นฟูและปรับปรุงให้สามารถกลับมาใช้งานได้ตามปกติโดยเร็ว ส่วนอำเภอพนมดงรัก มีบางพื้นที่ที่สามารถให้ประชาชนทยอยกลับบ้านได้แล้ว ยกเว้นพื้นที่ในตำบลตาเมียง และตำบลบักได ที่ยังคงมีการตรึงกำลังของเจ้าหน้าที่ทหาร เพื่อควบคุมสถานการณ์และดูแลความปลอดภัย

ทั้งนี้ จังหวัดสุรินทร์จะมีการประชุมร่วมกับหน่วยงานที่เกี่ยวข้องเพื่อประเมินสถานการณ์อย่างใกล้ชิดอีกครั้ง ก่อนจะมีการประกาศให้ประชาชนสามารถเดินทางกลับสู่พื้นที่ได้อย่างสมบูรณ์",เพจสำนักงานประชาสัมพันธ์จังหวัดสุรินทร์,ข่าวจริง,ความสงบและความมั่นคง,true
2568-08-08 00:00:00,รับทำใบขับขี่ด่วน ทันใจ ถูกต้องตามกฎหมาย ผ่านเพจ ใบขับขี่ปลอดภัยby DLT ระวังได้ใบขับขี่ปลอม กรมการขนส่งทางบกได้ทำการตรวจสอบเพจ ‘ใบขับขี่ปลอดภัยby DLT’ พร้อมแจ้งว่า ปัจจุบันยังไม่มีบริการรับทำใบขับขี่ผ่านช่องทางออนไลน์หรือรับฝากผ่านสื่อโซเชียลใด ๆ ทั้งสิ้น หากต้องการทำใบขับขี่หรือต่ออายุใบขับขี่ต้องมาดำเนินการที่กรมการขนส่งเท่านั้น และหากพบเห็นการประกาศรับทำใบขับขี่ออนไลน์ โปรดระวัง เพราะเป็นมิจฉาชีพแน่นอน โดยประชาชนสามารถแจ้งเบาะแสผู้กระทำผิดมายังกรมการขนส่งทางบกได้โดยตรง หรือโทรสายด่วน 1584 ตลอด 24 ชั่วโมง,กรมการขนส่งทางบก กระทรวงคมนาคม,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
2568-08-08 00:00:00,"ใบอนุญาตประกอบธุรกิจหลักทรัพย์ บริษัทหลักทรัพย์ เอเซียพลัส จำกัด รับรองโดย ก.ล.ต. อย่าตกเป็นเหยื่อข่าวปลอม สำนักงาน ก.ล.ต. ชี้แจงกรณีเอกสารใบอนุญาตให้ประกอบธุรกิจบริษัทหลักทรัพย์ เอเซียพลัส จำกัด ที่อ้างว่า ได้รับการรับรองจาก ก.ล.ต. นั้น ไม่เป็นความจริง เนื่องจากเป็นการแอบอ้างนำชื่อ สำนักงาน ก.ล.ต. มาใช้โดยไม่ได้รับอนุญาต คาดว่า เป็นการกระทำของมิจฉาชีพที่จงใจสร้างเอกสารปลอมขึ้นมาหลอกลวงประชาชน 

ทั้งนี้ หากมีข้อสงสัยให้ติดต่อ สำนักงาน ก.ล.ต. ได้โดยตรงที่สายด่วน โทร. 1207 กด 22",สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,ข่าวปลอม,การเงิน-หุ้น,fake
2568-08-08 00:00:00,"การบินไทย เปิดให้ซื้อขายหุ้นอีกครั้ง เริ่มต้น 3,000 บาท รับปันผล 930 บาท/วัน อย่าหลงเชื่อลงทุน บริษัทการบินไทย พบเพจปลอมจากมิจฉาชีพแพร่ระบาดในสื่อโซเชียลหลอกลวงให้ประชาชนร่วมลงทุนหรือซื้อขาย หุ้น THAI ซึ่งไม่เป็นความจริง เนื่องจากบริษัทฯ ไม่ได้มีส่วนเกี่ยวข้องกับเพจดังกล่าวแต่อย่างใด และขอเตือนประชาชน หากพบเพจลักษณะดังกล่าว ขอให้ตรวจสอบข้อมูลอย่างรอบคอบ อย่าหลงเชื่อ อย่ากดลิงก์ใด ๆ อย่าโอนเงิน หรือทำธุรกรรมใด ๆ เพื่อความปลอดภัยในทรัพย์สินและข้อมูล",บริษัท การบินไทย จำกัด (มหาชน),ข่าวปลอม,การเงิน-หุ้น,fake
2568-09-08 00:00:00,"กัมพูชาฝ่าฝืนอนุสัญญาออตตาวา โดยใช้อาวุธในลักษณะซ่อนรูป เมื่อวันที่ 9 สิงหาคม 2568 เวลา 10.00 น. กองทัพบกได้รับรายงานว่า กำลังพลของกองร้อยทหารราบที่ 111 ประสบเหตุเหยียบกับระเบิด ขณะปฏิบัติภารกิจลาดตระเวนเส้นทางเพื่อเสริมความมั่นคง ในพื้นที่รอยต่อบ้านโดนเอาว์–บ้านกฤษณา จังหวัดศรีสะเกษ ส่งผลให้มีกำลังพลได้รับบาดเจ็บ 3 นาย

 เหตุการณ์ดังกล่าวแสดงให้เห็นได้ว่า การใช้อาวุธต่อกันในพื้นที่ชายแดนยังคงมีอยู่ในลักษณะการซ่อนรูป และถือเป็นการกระทำที่ฝ่าฝืนอนุสัญญาออตตาวา ของฝ่ายกัมพูชาอย่างชัดเจน สอดคล้องกับการที่กองทัพบกได้รับรายงานเมื่อวันที่ 4 สิงหาคม 2568 ที่ตรวจสอบพบทุ่นระเบิดสังหารบุคคลชนิด PMN-2 จำนวน 18 ทุ่น โดย 16 ทุ่น บรรจุในกระสอบ ยังไม่อยู่ในสภาพพร้อมระเบิด และ 2 ทุ่น วางแบบเร่งด่วนโดยไม่ฝังกลบ อยู่ในสภาพพร้อมระเบิด และยังตรวจพบลูกกระสุนเครื่องยิงลูกระเบิดและลูกจรวด RPG จำนวนมาก
",เพจทีมโฆษกกองทัพบก,ข่าวจริง,ความสงบและความมั่นคง,true
2568-09-08 00:00:00,"กกพ. ลดค่าไฟงวดเดือน ก.ย.-ธ.ค 68 เหลือ 3.94 บาท/หน่วย กกพ. ในการประชุมครั้งที่ 30/2568 (ครั้งที่ 972) วันที่ 30 และ 31 กรกฎาคม 2568 ได้พิจารณาข้อเสนอการปรับค่าไฟฟ้าตามสูตรการปรับอัตราค่าไฟฟ้าโดยอัตโนมัติ (ค่า Ft) ประจำเดือน กันยายน – ธันวาคม 2568 ตามข้อเสนอของการไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.) ในครั้งแรกเสนอหน่วยละ 3.98 บาท โดยคืนเงินค่าภาระต้นทุนคงค้าง (ค่า AF) ให้กับ กฟผ. 7,072 ล้านบาท แต่ระหว่างการเปิดรับฟังความคิดเห็นของประชาชน ทาง กฟผ. เสนอขอปรับลดอัตราค่าไฟฟ้าเป็นหน่วยละ 3.95 บาท โดยขอให้ กกพ. นำเงินจากการเรียกคืนผลประโยชน์ส่วนเกินที่อยู่กับ กฟผ. ประมาณ 4,900 ล้านบาท ลดค่าไฟฟ้าและภาระหนี้ของ กฟผ. เพิ่มเติมในรอบนี้ ดังนั้น กกพ. จึงพิจารณาตามข้อเสนอใหม่ของ กฟผ. ตามประกาศ กกพ. เรื่อง กรอบหลักเกณฑ์การกำหนดอัตราค่าไฟฟ้า พ.ศ. 2564 ข้อ 34 (2) ลดค่าไฟฟ้าให้กับผู้ใช้ไฟฟ้า ตามความเหมาะสมเพื่อบรรเทาผลกระทบจากภาวะวิกฤติที่ส่งผลต่อผู้ใช้ไฟฟ้าในวงกว้างในระหว่างรอบการกำกับ ควบคู่ไปกับการพิจารณากรอบการใช้เงินตาม ข้อ 34 (1) ที่กำหนดให้นำเงินดังกล่าวมาใช้สำหรับสนับสนุนการรักษาเสถียรภาพอัตราค่าไฟฟ้าในรอบกำกับถัดไป",สำนักงานคณะกรรมการกำกับกิจการพลังงาน กระทรวงพลังงาน,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
2568-09-08 00:00:00,"ก.ล.ต. ชวนลงทุนหุ้น ขั้นต่ำ 160 หน่วย ราคา 1,072 บาท ตั้งสติ อย่าเพิ่งลงทุนหมดหน้าตัก เนื่องจากการเปิดลงทุนหุ้นในสื่อออนไลน์ นับว่ามีความเสี่ยงที่จะถูกหลอกได้ง่าย ๆ และทางสำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์ ขอเตือนประชาชนอย่าหลงเชื่อลงทุน เพราะมิจฉาชีพได้นำโลโก้ของหน่วยงานมาใช้โดยไม่ได้รับอนุญาต",สำนักงานคณะกรรมการกำกับหลักทรัพย์และตลาดหลักทรัพย์,ข่าวปลอม,การเงิน-หุ้น,fake
2568-09-08 00:00:00,"จับกุมแรงงานกัมพูชา ลักลอบกลับเข้าไทยจำนวน 17 คน เมื่อวันที่ 8 สิงหาคม 2568 ได้ตรวจพบกลุ่มบุคคลต้องสงสัย เป็นชาวกัมพูชาทั้งหมด 17 คน กำลังเดินเท้ามาจากไร่อ้อยแนวชายแดน มุ่งหน้าเข้าสู่พื้นที่สวนปาล์มในเขตบ้านผ่านศึก ตำบลผ่านศึก อำเภออรัญประเทศ จังหวัดสระแก้ว จากการสอบสวนเบื้องต้นทราบว่า ทั้งหมดเดินทางมาจากกรุงปอยเปต จังหวัดบันเตียเมียนเจย ประเทศกัมพูชา โดยจ่ายเงินให้นายหน้าคนละ 3,500 บาท เพื่อลักลอบข้ามแดนเข้ามาอย่างผิดกฎหมาย เจ้าหน้าที่ได้ควบคุมตัวแรงงานชาวกัมพูชาทั้งหมดเพื่อทำการสอบสวนอย่างละเอียดและดำเนินการตามขั้นตอนกฎหมายต่อไป",เพจกองทัพบก Royal Thai Army,ข่าวจริง,ความสงบและความมั่นคง,true
2568-09-08 00:00:00,กำลังพลร้อย.ร.111 เหยียบทุ่นระเบิดระหว่างลาดตระเวน ได้รับบาดเจ็บ 3 นาย กองทัพภาคที่ 2 ยืนยัน ขณะนี้กำลังพล ร้อย.ร.111 ลาดตระเวนพื้นที่ เหยียบทุ่นระเบิดระหว่างการลาดตระเวน ได้รับบาดเจ็บจำนวน 3 นาย,เพจกองทัพภาคที่ 2,ข่าวจริง,ความสงบและความมั่นคง,true
2568-09-08 00:00:00,"ไทยเตรียมเสนอข้อตกลง “เก็บกู้ทุ่นระเบิด-ปราบแก๊งคอลเซนเตอร์” เข้าการประชุม GBC ครั้งถัดไป ผลจากการประชุมคณะกรรมการชายแดนทั่วไป (GBC) ไทย – กัมพูชา สมัยวิสามัญ เมื่อวันที่ 7 สิงหาคม 2568 ที่ประชุมเห็นพ้องข้อตกลงหยุดยิง 13 ข้อ และยังมีอีก 2 ประเด็นสำคัญ ซึ่งฝ่ายกัมพูชายังไม่ตอบรับ โดยขอให้การประชุมครั้งนี้เน้นเฉพาะการหยุดยิงก่อน และขอให้นำไปหารือในการประชุม GBC ครั้งต่อไป คือ 1. ความร่วมมือในการเก็บกู้ทุ่นระเบิด ซึ่งเป็นปัจจัยสำคัญที่ทำให้เกิดความตึงเครียด จนนำไปสู่การใช้กำลังระหว่างกัน เรื่องนี้ฝ่ายไทยพร้อมให้ความร่วมมือกับกัมพูชา ในการเก็บกู้ทุ่นระเบิดในพื้นที่ที่มีการปะทะ และพื้นที่อื่น ๆ ตลอดแนวชายแดน เพื่อความปลอดภัยของประชาชนทั้งสองฝ่าย

2. ความร่วมมือในการปราบปรามอาชญากรรมข้ามชาติ โดยเฉพาะการหลอกลวงออนไลน์ หรือ ออนไลน์สแกม ซึ่งส่งผลต่อประชาชนคนไทยและประเทศอื่นในภูมิภาคอย่างกว้างขวาง

ที่มา : เพจศูนย์เฉพาะกิจฯ ชายแดนไทย-กัมพูชา – Team Thailand",เพจศูนย์เฉพาะกิจฯ ชายแดนไทย-กัมพูชา - Team Thailand,ข่าวจริง,นโยบายรัฐบาล-ข่าวสาร,true
2568-09-08 00:00:00,จังหวัดหนองคายพบไข่ปลอมระบาด พอต้มสุกกลายเป็นวุ้นเหมือนเจลลี่ แชร์ต่อให้รู้ว่าเป็นข่าวปลอม จากกรณีที่ชาวบ้านโนนภูทอง จังหวัดหนองคาย ร้องเรียนว่าถูกคนขายเร่ขับรถเก๋งสีเทามาหลอกขาย “ไข่ไก่พันธุ์เนื้อ” ในราคาถูก เพียงแผงละ 130 บาท แต่เมื่อนําไปต้มกลับพบว่าไข่ขาวมีลักษณะเป็นวุ้น ไข่แดงเป็นผง มีกลิ่นสาบ ทําให้เกิดความหวาดกลัวว่าอาจเป็น “ไข่ปลอม” ที่ผลิตจากวัตถุเทียม จากการตรวจสอบพบว่าไข่ต้มสุกที่พบเป็นวุ้นเหมือนเจลลี่มาจากไข่ตกเกรดที่เสื่อมคุณภาพ ซึ่งอาจมีแหล่งที่มาที่ตรวจสอบไม่ได้ โดยจากแหล่งข่าวต้นทางระบุว่ามาจากโรงฟักไข่ สำหรับสภาวะที่ไข่ต้มสุกแล้วเนื้อไข่เป็นวุ้นหรือเจลลี่นี้ สามารถเกิดขึ้นได้จากหลายปัจจัย เช่น อายุของไข่ การเก็บรักษา หรือคุณภาพของไข่,สำนักงานสาธารณสุขจังหวัดหนองคาย,ข่าวปลอม,นโยบายรัฐบาล-ข่าวสาร,fake
